**absq	**bar	**beat	**b7	**b7
972	122	2	30	35
974	122	2.5	30	35
976	123	1	30	35
980	123	2	30	35
982	123	2.5	30	35
984	124	1	30	35
986	124	1.5	30	35
988	124	2	30	35
992	125	1	29	34
994	125	1.5	28	33
996	125	2	27	32
998	125	2.5	28	35
1000	126	1	29	-35
1002	126	1.5	-29	34
1004	126	2	28	35
1008	127	1	0	0
1012	127	2	30	35
1016	128	1	30	35
1018	128	1.5	30	35
1020	128	2	30	35
1022	128	2.5	30	35
1024	129	1	30	35
1026	129	1.5	30	35
1028	129	2	30	35
1032	130	1	29	34
1034	130	1.5	28	33
1036	130	2	27	-33
1038	130	2.5	-27	32
1040	131	1	28	33
1044	131	2	29	34
1048	132	1	30	35
1050	132	1.5	30	35
1052	132	2	30	35
1054	132	2.5	30	35
1056	133	1	30	35
1060	133	2	28	33
1062	133	2.5	29	34
1064	134	1	30	35
1066	134	1.5	31	36
1070	134	2.5	30	35
1072	135	1	29	-35
1074	135	1.5	-29	34
1076	135	2	28	35
1080	136	1	0	0
1080	136	1	28	35
1084	136	2	30	35
1086	136	2.5	30	35
1088	137	1	30	35
1090	137	1.5	30	35
1092	137	2	28	35
1096	138	1	30	35
1100	138	2	30	35
1102	138	2.5	30	35
1104	139	1	30	35
1108	139	2	30	35
1110	139	2.5	31	36
1114	140	1.5	30	35
1116	140	2	29	-35
1118	140	2.5	-29	34
1120	141	1	28	35
1124	141	2	0	0
1128	142	1	30	35
1130	142	1.5	30	35
1132	142	2	30	35
1134	142	2.5	30	35
1136	143	1	29	34
1138	143	1.5	29	34
1140	143	2	28	33
1142	143	2.5	29	34
1144	144	1	30	35
1146	144	1.5	31	36
1150	144	2.5	30	35
1152	145	1	29	-35
1154	145	1.5	-29	34
1156	145	2	28	35
1160	146	1	0	0
1160	146	1	30	35
1164	146	2	30	35
1166	146	2.5	30	35
1168	147	1	30	35
1170	147	1.5	30	35
1172	147	2	28	35
1176	148	1	29	34
1178	148	1.5	28	33
1180	148	2	27	32
1182	148	2.5	28	35
1184	149	1	29	-35
1186	149	1.5	-29	34
1188	149	2	28	35
1192	150	1	0	0
1196	150	2	30	35
1200	151	1	30	35
1202	151	1.5	30	35
1204	151	2	30	35
1208	152	1	30	35
1210	152	1.5	31	36
1214	152	2.5	30	35
1216	153	1	29	-35
1218	153	1.5	-29	34
1220	153	2	28	35
1224	154	1	0	0
1224	154	1	30	35
1228	154	2	30	35
1230	154	2.5	30	35
1232	155	1	30	35
1234	155	1.5	30	35
1236	155	2	28	35
1240	156	1	29	34
1242	156	1.5	28	33
1244	156	2	27	32
1247	156	2.75	28	33
1248	157	1	29	34
1250	157	1.5	28	35
1252	157	2	29	-35
1254	157	2.5	-29	34
1256	158	1	28	35
1260	158	2	0	0
1264	159	1	30	35
1266	159	1.5	30	35
1268	159	2	30	35
1270	159	2.5	30	35
1272	160	1	30	35
1276	160	2	30	35
1278	160	2.5	30	35
1280	161	1	28	35
1284	161	2	29	34
1288	162	1	28	33
1290	162	1.5	29	34
1292	162	2	30	35
1294	162	2.5	31	36
1298	163	1.5	30	35
1300	163	2	29	-35
1302	163	2.5	-29	34
1304	164	1	28	35
1312	165	1	0	0
1312	165	1	30	35
1316	165	2	30	35
1318	165	2.5	30	35
1320	166	1	30	35
1324	166	2	30	35
1326	166	2.5	29	36
1328	167	1	31	-36
1330	167	1.5	30	35
1332	167	2	29	-35
1334	167	2.5	-29	34
1336	168	1	28	35
1340	168	2	0	0
1344	169	1	30	35
1348	169	2	30	35
1350	169	2.5	30	35
1352	170	1	30	35
1354	170	1.5	30	35
1356	170	2	30	35
1358	170	2.5	30	35
1360	171	1	30	35
1364	171	2	28	33
1366	171	2.5	29	34
1368	172	1	27	32
1370	172	1.5	28	35
1372	172	2	29	-35
1374	172	2.5	-29	34
1376	173	1	28	35
1384	174	1	0	0
1384	174	1	30	35
1386	174	1.5	30	35
1388	174	2	30	35
1390	174	2.5	30	35
1392	175	1	28	35
1396	175	2	30	35
1400	176	1	30	35
1402	176	1.5	29	34
1404	176	2	30	35
1406	176	2.5	31	36
1410	177	1.5	30	35
1412	177	2	29	-35
1414	177	2.5	-29	34
1416	178	1	28	35
1420	178	2	0	0
1424	179	1	30	35
1426	179	1.5	30	35
1428	179	2	30	35
1430	179	2.5	30	35
1432	180	1	29	34
1434	180	1.5	29	34
1436	180	2	28	33
1438	180	2.5	29	34
1440	181	1	30	35
1442	181	1.5	31	36
1446	181	2.5	30	35
1448	182	1	29	-35
1450	182	1.5	-29	34
1452	182	2	28	35
1456	183	1	0	0
1456	183	1	30	35
1460	183	2	30	35
1462	183	2.5	30	35
1464	184	1	30	35
1466	184	1.5	30	35
1468	184	2	28	35
1472	185	1	30	35
1474	185	1.5	30	35
1476	185	2	30	35
1480	186	1	29	34
1484	186	2	28	33
1488	187	1	27	32
1491	187	1.75	28	33
1492	187	2	29	34
1494	187	2.5	28	35
1496	188	1	29	-35
1498	188	1.5	-29	34
1500	188	2	28	35
1504	189	1	0	0
1508	189	2	30	35
1510	189	2.5	30	35
1512	190	1	30	35
1516	190	2	30	35
1518	190	2.5	30	35
1520	191	1	30	35
1522	191	1.5	30	35
1524	191	2	28	35
1528	192	1	28	33
1530	192	1.5	29	34
1532	192	2	30	35
1534	192	2.5	31	36
1538	193	1.5	30	35
1540	193	2	29	-35
1542	193	2.5	-29	34
1544	194	1	28	35
1552	195	1	0	0
1552	195	1	30	35
1556	195	2	30	35
1558	195	2.5	30	35
1560	196	1	30	35
1564	196	2	30	35
1566	196	2.5	30	35
1568	197	1	30	35
1570	197	1.5	30	35
1574	197	2.5	31	36
1578	198	1.5	30	35
1580	198	2	29	-35
1582	198	2.5	-29	34
1584	199	1	28	35
1588	199	2	0	0
1592	200	1	28	35
1596	200	2	30	35
1598	200	2.5	30	35
1600	201	1	30	35
1602	201	1.5	30	35
1604	201	2	30	35
1608	202	1	29	34
1610	202	1.5	28	33
1612	202	2	29	34
1616	203	1	26	33
1620	203	2	29	34
1624	204	1	30	35
1626	204	1.5	30	35
1628	204	2	28	35
1632	205	1	29	34
1636	205	2	28	33
1638	205	2.5	29	34
1640	206	1	30	35
1642	206	1.5	31	36
1646	206	2.5	30	35
1648	207	1	29	-35
1650	207	1.5	-29	34
1652	207	2	28	35
1656	208	1	0	0
1656	208	1	30	35
1660	208	2	30	35
1662	208	2.5	30	35
1664	209	1	30	35
1666	209	1.5	30	35
1668	209	2	28	35
1672	210	1	30	35
1676	210	2	29	34
1680	211	1	28	33
1684	211	2	28	33
1687	211	2.75	29	34
1688	212	1	30	35
1690	212	1.5	29	36
1692	212	2	30	-36
1694	212	2.5	-30	35
1696	213	1	29	36
1700	213	2	0	0
1704	214	1	30	35
1708	214	2	30	35
1712	215	1	30	35
1716	215	2	28	33
1718	215	2.5	29	34
1720	216	1	30	35
1722	216	1.5	31	36
1726	216	2.5	30	35
1728	217	1	29	-35
1730	217	1.5	-29	34
1732	217	2	28	35
1736	218	1	0	0
1736	218	1	28	35
1740	218	2	30	35
1742	218	2.5	30	35
1744	219	1	30	35
1746	219	1.5	30	35
1748	219	2	30	35
1750	219	2.5	30	35
1752	220	1	28	35
1756	220	2	29	34
1758	220	2.5	28	33
1760	221	1	27	32
1762	221	1.5	28	35
1764	221	2	29	-35
1766	221	2.5	-29	34
1768	222	1	28	35
1772	222	2	0	0
1776	223	1	30	35
1778	223	1.5	30	35
1780	223	2	30	35
1782	223	2.5	30	35
1784	224	1	30	35
1788	224	2	29	34
1790	224	2.5	28	33
1792	225	1	27	-33
1794	225	1.5	-27	32
1796	225	2	26	33
1800	226	1	30	35
1804	226	2	30	35
1806	226	2.5	30	35
1808	227	1	29	34
1810	227	1.5	28	33
1812	227	2	29	34
1816	228	1	28	35
1820	228	2	30	0
1822	228	2.5	-30	35
1824	229	1	30	35
1826	229	1.5	30	35
1828	229	2	30	35
1832	230	1	29	34
1836	230	2	28	33
1838	230	2.5	29	34
1840	231	1	30	35
1842	231	1.5	31	36
1846	231	2.5	30	35
1848	232	1	29	-35
1850	232	1.5	-29	34
1852	232	2	28	35
1856	233	1	0	0
1856	233	1	30	35
1860	233	2	30	35
1862	233	2.5	30	35
1864	234	1	30	35
1868	234	2	29	34
1870	234	2.5	28	33
1872	235	1	27	32
1874	235	1.5	28	35
1876	235	2	29	-35
1878	235	2.5	-29	34
1880	236	1	28	35
1884	236	2	0	0
1888	237	1	30	35
1892	237	2	30	35
1894	237	2.5	30	35
1896	238	1	29	34
1900	238	2	28	33
1903	238	2.75	29	34
1904	239	1	30	35
1906	239	1.5	31	36
1910	239	2.5	30	35
1912	240	1	29	-35
1914	240	1.5	-29	34
1916	240	2	28	35
1920	241	1	0	0
1920	241	1	30	35
1922	241	1.5	30	35
1924	241	2	30	35
1926	241	2.5	30	35
1928	242	1	30	35
1930	242	1.5	30	35
1932	242	2	30	35
1934	242	2.5	30	35
1936	243	1	28	35
1940	243	2	29	34
1942	243	2.5	28	33
1944	244	1	27	32
1946	244	1.5	28	35
1948	244	2	29	-35
1950	244	2.5	-29	34
1952	245	1	28	35
1956	245	2	0	0
1960	246	1	30	35
1962	246	1.5	30	35
1964	246	2	30	35
1966	246	2.5	30	35
1968	247	1	28	35
1972	247	2	28	33
1974	247	2.5	29	34
1976	248	1	30	35
1978	248	1.5	31	36
1982	248	2.5	30	35
1984	249	1	29	-35
1986	249	1.5	-29	34
1988	249	2	28	35
*-	*-	*-	*-	*-
