**absq	**bar	**beat	**b7	**b7	**b7	**b7	**b7	**b7	**b7
1156	145	3	0	0	0	0	29	-32	-35
1158	145	4	0	0	0	0	-29	31	34
1160	146	1	0	0	0	0	28	32	35
1162	146	2	0	0	0	24	-28	31	33
1164	146	3	0	0	0	-24	-28	32	32
1166	146	4	0	0	0	23	-28	-32	-32
1168	147	1	17	0	0	24	-28	33	31
1170	147	2	-17	0	0	-24	-28	31	-31
1172	147	3	21	0	0	25	-28	-31	0
1174	147	4	-21	0	0	-25	-28	30	0
1176	148	1	17	0	0	26	28	31	0
1178	148	2	-17	0	0	24	-28	33	31
1180	148	3	0	0	0	-24	-28	32	32
1182	148	4	21	0	0	23	-28	-32	-32
1184	149	1	19	0	0	24	-28	0	33
1186	149	2	17	0	0	-24	-28	31	35
1188	149	3	21	0	0	0	-28	32	-35
1189	149	3.5	-21	0	0	0	-28	-32	34
1190	149	4	-21	0	0	23	-28	-32	32
1192	150	1	17	0	0	24	-28	31	33
1194	150	2	-17	0	0	-24	-28	35	31
1196	150	3	21	0	0	0	-28	-35	32
1197	150	3.5	-21	0	0	0	-28	34	-32
1198	150	4	-21	0	0	23	-28	32	35
1200	151	1	19	0	0	24	-28	33	-35
1201	151	1.5	-19	0	0	-24	-28	-33	34
1202	151	2	17	0	0	26	-28	-33	33
1203	151	2.5	-17	0	0	-26	-28	32	31
1203.5	151	2.75	-17	0	0	-26	-28	31	-31
1204	151	3	21	0	0	25	-28	30	32
1205	151	3.5	-21	0	0	-25	-28	29	-32
1206	151	4	-21	0	0	-25	-28	30	-32
1208	152	1	17	0	0	24	-28	31	33
1220	153	3	-17	0	0	-24	-28	-31	31
1224	154	1	-17	0	0	-24	-28	-31	33
1232	155	1	0	0	0	0	0	0	0
1232	155	1	0	0	0	24	28	0	0
1236	155	3	0	0	0	-24	28	0	0
1238	155	4	0	0	0	-24	29	0	0
1240	156	1	0	0	0	25	-29	0	0
1241	156	1.5	0	0	0	-25	28	0	0
1242	156	2	0	0	0	-25	27	0	0
1243	156	2.5	0	0	0	-25	26	0	0
1244	156	3	0	0	0	25	27	0	0
1248	157	1	17	0	0	26	26	0	0
1251	157	2.5	-17	0	0	27	-26	0	0
1252	157	3	-17	0	0	28	-26	0	0
1254	157	4	-17	0	0	29	-26	0	0
1256	158	1	18	0	0	-29	22	0	0
1257	158	1.5	-18	0	0	28	-22	0	0
1258	158	2	-18	0	0	27	-22	0	0
1259	158	2.5	-18	0	0	26	-22	0	0
1260	158	3	18	0	0	27	25	0	0
1263	158	4.5	-18	0	0	-27	24	0	0
1263.5	158	4.75	-18	0	0	-27	23	0	0
1264	159	1	19	0	0	26	23	0	28
1267	159	2.5	-19	0	0	-26	-23	0	29
1268	159	3	-19	0	0	-26	-23	0	30
1270	159	4	-19	0	0	-26	22	0	31
1271	159	4.5	-19	0	0	-26	21	0	-31
1272	160	1	20	0	0	24	22	0	-31
1273	160	1.5	-20	0	0	-24	-22	0	30
1274	160	2	-20	0	0	-24	-22	0	29
1275	160	2.5	-20	0	0	-24	-22	0	28
1276	160	3	-20	0	0	25	22	0	29
1280	161	1	19	0	0	26	23	0	28
1282	161	2	-19	0	0	-26	26	0	-28
1283	161	2.5	20	0	0	25	-26	0	-28
1284	161	3	21	0	0	24	-26	0	0
1285	161	3.5	-21	0	0	23	-26	0	0
1286	161	4	22	0	0	24	27	0	0
1289	162	1.5	21	0	0	-24	26	0	0
1290	162	2	20	0	0	23	25	0	0
1291	162	2.5	19	0	0	-23	24	0	0
1292	162	3	20	0	0	-23	25	0	0
1294	162	4	-20	0	0	22	-25	0	0
1296	163	1	19	0	0	23	26	0	28
1299	163	2.5	-19	0	0	-23	-26	0	29
1300	163	3	-19	0	0	0	-26	0	30
1302	163	4	-19	0	0	0	-26	0	31
1304	164	1	0	0	0	0	27	0	-31
1305	164	1.5	0	0	0	0	-27	0	30
1306	164	2	0	0	0	0	-27	0	29
1307	164	2.5	0	0	0	0	-27	0	28
1308	164	3	0	0	0	0	-27	0	29
1312	165	1	19	0	0	26	0	0	28
1314	165	2	-19	0	0	-26	26	0	-28
1316	165	3	-19	0	0	-26	28	0	-28
1318	165	4	-19	0	0	-26	29	0	27
1319	165	4.5	-19	0	0	-26	-29	0	26
1320	166	1	-19	0	0	26	30	0	28
1322	166	2	-19	0	0	-26	31	0	29
1324	166	3	-19	0	0	-26	30	0	30
1326	166	4	-19	0	0	-26	28	0	31
1328	167	1	18	0	0	27	29	0	32
1334	167	4	-18	0	0	-27	25	0	-32
1336	168	1	-18	0	0	-27	29	0	-32
1338	168	2	-18	0	0	-27	25	0	-32
1342	168	4	-18	0	0	-27	25	0	-32
1344	169	1	19	0	0	26	23	0	28
1346	169	2	-19	0	0	-26	26	0	-28
1348	169	3	-19	0	0	-26	28	0	0
1350	169	4	-19	0	0	25	29	0	26
1351	169	4.5	-19	0	0	24	-29	0	-26
1352	170	1	-19	0	0	23	30	0	28
1354	170	2	-19	0	0	26	31	0	29
1356	170	3	-19	0	0	-26	30	0	30
1357	170	3.5	-19	0	0	25	-30	0	-30
1358	170	4	-19	0	0	26	28	0	31
1360	171	1	20	0	0	22	29	0	32
1362	171	2	-20	0	0	-22	25	0	-32
1364	171	3	-20	0	0	-22	29	0	-32
1368	172	1	19	0	0	0	30	0	28
1372	172	3	-19	0	0	26	-30	0	28
1374	172	4	-19	0	0	-26	-30	0	30
1376	173	1	18	0	0	27	0	0	-30
1378	173	2	-18	0	0	-27	0	0	29
1380	173	3	19	0	0	26	0	0	28
1382	173	4	-19	0	0	-26	28	0	30
1383	173	4.5	-19	0	0	25	-28	0	-30
1384	174	1	18	0	0	23	-28	0	-30
1385	174	1.5	-18	0	0	24	-28	0	-30
1386	174	2	-18	0	0	25	27	0	29
1388	174	3	19	0	0	21	26	0	28
1390	174	4	-19	0	0	-21	28	0	30
1392	175	1	18	0	0	25	-28	0	-30
1393	175	1.5	-18	0	0	-25	-28	0	31
1394	175	2	-18	0	0	-25	27	0	32
1396	175	3	19	0	0	23	26	0	28
1398	175	4	-19	0	0	26	-26	0	-28
1400	176	1	20	0	0	-26	0	0	29
1402	176	2	-20	0	0	25	0	0	-29
1403	176	2.5	-20	0	0	24	0	0	-29
1404	176	3	-20	0	0	25	22	0	-29
1408	177	1	19	0	0	26	23	0	28
1411	177	2.5	20	0	0	-26	-23	0	-28
1412	177	3	21	0	0	-26	23	0	0
1414	177	4	22	0	0	-26	24	0	0
1417	178	1.5	21	0	0	-26	23	0	0
1418	178	2	22	0	0	-26	24	0	0
1419	178	2.5	21	0	0	-26	23	0	0
1420	178	3	22	0	0	-26	24	0	29
1422	178	4	21	0	0	-26	23	0	-29
1423	178	4.5	20	0	0	-26	22	0	-29
1424	179	1	19	0	0	0	21	0	30
1428	179	3	0	0	0	0	25	0	30
1430	179	4	0	0	0	0	26	0	31
1433	180	1.5	0	0	0	0	25	0	30
1434	180	2	0	0	0	0	26	0	31
1435	180	2.5	0	0	0	0	25	0	30
1436	180	3	0	0	0	0	26	0	31
1438	180	4	0	0	0	0	25	0	30
1439	180	4.5	0	0	0	0	24	0	29
1440	181	1	0	0	0	25	23	0	28
1441	181	1.5	0	0	0	-25	-23	0	29
1442	181	2	0	0	0	-25	-23	0	30
1443	181	2.5	0	0	0	26	-23	0	31
1444	181	3	0	0	0	27	0	0	32
1446	181	4	0	0	0	28	0	0	33
1449	182	1.5	0	0	0	27	0	0	32
1450	182	2	0	0	0	28	0	0	33
1451	182	2.5	0	0	0	27	0	0	32
1452	182	3	0	0	0	28	0	0	33
1454	182	4	0	0	0	27	0	0	32
1455	182	4.5	0	0	0	26	0	0	31
1456	183	1	0	0	0	25	0	0	30
1460	183	3	23	0	0	0	0	0	-30
1462	183	4	-23	0	0	21	0	0	-30
1464	184	1	23	0	0	25	0	0	-30
1467	184	2.5	24	0	0	26	0	0	-30
1468	184	3	25	0	0	27	0	0	-30
1470	184	4	26	0	0	28	0	0	-30
1473	185	1.5	25	0	0	27	0	0	0
1474	185	2	26	0	0	28	0	0	0
1475	185	2.5	25	0	0	27	0	0	0
1476	185	3	26	0	0	28	28	0	30
1478	185	4	25	0	0	27	-28	0	-30
1479	185	4.5	24	0	0	26	29	0	-30
1480	186	1	23	0	0	25	30	0	32
1482	186	2	22	0	0	24	31	0	33
1484	186	3	21	0	0	25	-31	0	-33
1486	186	4	-21	0	0	-25	30	0	32
1488	187	1	17	0	0	0	31	0	33
1491	187	2.5	-17	0	0	0	30	0	32
1492	187	3	0	0	0	0	31	0	33
1493	187	3.5	0	0	0	0	30	0	32
1494	187	4	0	0	0	0	31	0	33
1498	188	2	0	0	0	0	30	0	32
1499	188	2.5	0	0	0	0	29	0	31
1500	188	3	19	0	0	26	28	0	30
1504	189	1	19	0	0	26	-28	0	0
1508	189	3	19	0	0	26	-28	0	30
1512	190	1	22	0	0	26	29	0	31
1515	190	2.5	21	0	0	-26	-29	0	30
1516	190	3	22	0	0	-26	26	0	31
1517	190	3.5	21	0	0	-26	-26	0	30
1518	190	4	22	0	0	-26	-26	0	31
1522	191	2	21	0	0	-26	0	0	30
1523	191	2.5	20	0	0	-26	0	0	29
1524	191	3	19	0	0	-26	30	0	28
1526	191	4	19	0	0	-26	-30	0	-28
1528	192	1	22	0	0	0	31	0	0
1531	192	2.5	21	0	0	0	30	0	0
1532	192	3	22	0	0	26	31	0	0
1533	192	3.5	21	0	0	-26	30	0	0
1534	192	4	22	0	0	-26	31	0	0
1536	193	1	-22	0	0	26	-31	0	0
1538	193	2	21	0	0	-26	30	0	0
1539	193	2.5	20	0	0	-26	29	0	0
1540	193	3	19	0	0	24	28	0	0
1543	193	4.5	-19	0	0	-24	26	0	0
1544	194	1	18	0	0	25	27	0	0
1546	194	2	21	0	0	-25	28	0	28
1548	194	3	18	0	0	-25	-28	0	29
1550	194	4	-18	0	0	-25	27	0	-29
1552	195	1	21	0	0	-25	28	0	30
1555	195	2.5	22	0	0	-25	-28	0	31
1556	195	3	23	0	0	-25	21	0	32
1557	195	3.5	22	0	0	-25	-21	0	31
1558	195	4	23	0	0	-25	-21	0	32
1562	196	2	22	0	0	-25	-21	0	31
1563	196	2.5	21	0	0	-25	-21	0	30
1564	196	3	20	0	0	-25	22	0	29
1568	197	1	19	0	0	26	23	0	28
1570	197	2	22	0	0	-26	24	0	31
1571	197	2.5	-22	0	0	27	-24	0	-31
1572	197	3	21	0	0	28	25	0	30
1573	197	3.5	-21	0	0	27	-25	0	-30
1574	197	4	17	0	0	28	24	0	33
1577	198	1.5	18	0	0	-28	28	0	32
1578	198	2	19	0	0	27	28	0	31
1579	198	2.5	20	0	0	26	-28	0	-31
1580	198	3	21	0	0	25	-28	0	-31
1581	198	3.5	-21	0	0	-25	27	0	-31
1582	198	4	-21	0	0	-25	26	0	30
1583	198	4.5	-21	0	0	-25	25	0	-30
1584	199	1	17	0	0	24	26	0	31
1592	200	1	0	0	0	0	0	0	0
1592	200	1	17	21	0	24	0	0	0
1600	200	3	18	20	0	23	0	0	0
1604	201	1	19	21	0	24	0	0	0
1608	201	2	20	22	0	-24	0	0	0
1612	201	3	-20	18	0	25	0	0	0
1616	202	1	20	22	0	24	0	0	0
1620	202	2	-20	18	0	25	0	0	0
1624	202	3	20	22	0	24	0	0	0
1628	203	1	19	21	0	28	0	0	0
1634	203	2.5	17	-21	0	27	0	0	0
1636	203	3	18	0	0	27	0	0	0
1640	204	1	19	0	0	26	0	0	0
1644	204	2	20	0	0	-26	0	0	0
1648	204	3	-20	22	0	25	0	0	0
1652	205	1	19	23	0	26	0	0	0
1656	205	2	-19	24	0	-26	0	0	0
1660	205	3	22	-24	0	-26	0	0	0
1662	205	3.5	-22	23	0	-26	0	0	0
1664	206	1	23	21	0	0	0	0	0
1668	206	2	24	22	0	0	0	0	0
1672	206	3	-24	-22	0	26	0	0	0
1674	206	3.5	23	23	0	-26	0	0	0
1676	207	1	22	24	0	27	0	0	0
1680	207	2	21	25	0	28	0	0	0
1686	207	3.5	22	24	0	27	0	0	0
1688	208	1	20	22	0	25	0	0	0
1692	208	2	19	23	0	26	0	0	0
1696	208	3	-19	26	0	28	0	0	0
1700	209	1	22	24	0	29	0	0	0
1704	209	2	21	25	0	30	0	0	0
1710	209	3.5	22	24	0	29	0	0	0
1712	210	1	20	23	0	29	0	0	0
1714	210	1.5	-20	22	0	-29	0	0	0
1716	210	2	19	23	0	-29	0	0	0
1720	210	3	-19	-23	0	28	0	0	0
1724	211	1	0	22	0	29	0	0	0
1728	211	2	0	-22	0	26	0	0	0
1732	211	3	0	0	0	29	0	0	0
1736	212	1	0	26	0	28	0	0	0
1740	212	2	0	23	0	27	0	0	0
1744	212	3	0	26	0	28	0	0	0
1748	213	1	22	22	0	29	0	0	0
1752	213	2	19	23	0	28	0	0	0
1754	213	2.5	-19	-23	0	27	0	0	0
1756	213	3	22	24	0	26	0	0	0
1760	214	1	18	25	0	25	0	0	0
1764	214	2	19	24	0	0	0	0	0
1766	214	2.5	-19	23	0	0	0	0	0
1768	214	3	20	22	0	0	0	0	0
1772	215	1	21	21	0	25	0	0	0
1776	215	2	20	22	0	-25	0	0	0
1778	215	2.5	19	-22	0	-25	0	0	0
1780	215	3	18	23	0	25	0	0	0
1784	216	1	17	24	0	26	0	0	0
1788	216	2	18	22	0	27	0	0	0
1792	216	3	19	24	0	-27	0	0	0
1794	216	3.5	-19	-24	0	26	0	0	0
1796	217	1	-19	23	0	26	0	0	0
1800	217	2	20	22	0	-26	0	0	0
1804	217	3	-20	-22	0	25	0	0	0
1808	218	1	19	23	0	26	0	0	0
1814	218	4	22	24	0	-26	0	0	0
1818	219	2	21	23	0	0	0	0	0
1820	219	3	22	24	0	26	0	0	0
1822	219	4	21	23	0	-26	0	0	0
1824	220	1	22	-23	0	-26	0	0	0
1826	220	2	-22	22	0	-26	0	0	0
1828	220	3	19	23	0	26	0	0	0
1830	220	4	24	22	0	-26	0	0	0
1832	221	1	-24	-22	0	26	0	0	0
1834	221	2	23	21	0	-26	0	0	0
1836	221	3	24	22	0	-26	0	0	0
1838	221	4	23	21	0	-26	0	0	0
1840	222	1	-23	22	0	-26	0	0	0
1842	222	2	22	-22	0	-26	0	0	0
1844	222	3	23	19	0	-26	0	0	0
1848	223	1	19	23	0	0	0	0	0
1852	223	3	-19	0	0	26	0	0	0
1854	223	4	-19	26	0	-26	0	0	0
1856	224	1	0	-26	0	27	0	0	0
1858	224	2	23	25	0	-27	0	0	0
1860	224	3	24	26	0	26	0	0	0
1862	224	4	23	25	0	27	0	0	0
1864	225	1	24	-25	0	26	0	0	0
1866	225	2	22	24	0	-26	0	0	0
1868	225	3	0	25	0	27	0	0	0
1870	225	4	22	24	0	26	0	0	0
1872	226	1	18	25	0	27	0	0	0
1874	226	2	19	24	0	26	0	0	0
1876	226	3	20	-24	0	25	0	0	0
1878	226	4	21	23	0	-25	0	0	0
1880	227	1	17	24	0	0	0	0	0
1882	227	2	24	-24	0	26	0	0	0
1884	227	3	-24	21	0	-26	0	0	0
1886	227	4	23	-21	0	25	0	0	0
1888	228	1	24	0	0	26	0	0	0
1890	228	2	20	22	0	25	0	0	0
1894	228	4	19	21	0	24	0	0	0
1896	229	1	20	22	0	25	0	0	0
1897	229	1.5	19	-22	0	-25	0	0	0
1898	229	2	18	21	0	24	0	0	0
1899	229	2.5	17	-21	0	-24	0	0	0
1900	229	3	18	-21	0	-24	0	0	0
1902	229	4	-18	20	0	23	0	0	0
1904	230	1	17	21	0	24	0	0	0
1908	230	3	-17	-21	0	28	0	0	0
1912	231	1	0	0	0	27	0	0	0
1914	231	2	0	0	0	26	0	0	0
1916	231	3	0	24	0	-26	0	0	0
1918	231	4	0	-24	0	25	0	0	0
1919	231	4.5	0	-24	0	24	0	0	0
1920	232	1	0	23	0	25	0	0	0
1922	232	2	0	22	0	24	0	0	0
1926	232	4	0	21	0	23	0	0	0
1927	232	4.5	0	20	0	22	0	0	0
1928	233	1	0	21	0	23	0	0	0
1930	233	2	0	20	0	22	0	0	0
1932	233	3	22	-20	0	-22	0	0	0
1934	233	4	-22	19	0	25	0	0	0
1935	233	4.5	-22	18	0	-25	0	0	0
1936	234	1	21	19	0	24	0	0	0
1938	234	2	20	18	0	25	0	0	0
1941	234	3.5	-20	-18	0	26	0	0	0
1942	234	4	19	25	0	27	0	0	0
1943	234	4.5	18	-25	0	-27	0	0	0
1944	235	1	19	24	0	26	0	0	0
1946	235	2	18	25	0	27	0	0	0
1948	235	3	-18	-25	0	25	0	0	0
1950	235	4	21	24	0	-25	0	0	0
1951	235	4.5	-21	23	0	-25	0	0	0
1952	236	1	-21	22	0	0	0	0	0
1954	236	2	20	-22	0	0	0	0	0
1956	236	3	21	21	0	0	0	0	0
1958	236	4	19	24	0	0	0	0	0
1960	237	1	18	-24	0	25	0	0	0
1962	237	2	-18	23	0	-25	0	0	0
1964	237	3	17	24	0	26	0	0	0
1968	238	1	-17	0	0	26	0	0	0
1970	238	2	-17	24	0	-26	0	0	0
1972	238	3	0	23	0	25	0	0	0
1974	238	4	0	24	0	26	0	0	0
1976	239	1	17	-24	0	-26	0	0	0
1978	239	2	-17	23	0	25	0	0	0
1979	239	2.5	-17	22	0	24	0	0	0
1980	239	3	21	23	0	25	0	0	0
1984	240	1	0	0	0	0	0	0	0
1986	240	2	17	26	0	24	0	0	0
1988	240	3	21	25	0	23	0	0	0
1990	240	4	17	26	0	24	0	0	0
1992	241	1	24	-26	0	-24	0	0	0
1994	241	2	-24	25	0	23	0	0	0
1995	241	2.5	-24	24	0	22	0	0	0
1996	241	3	21	25	0	23	0	0	0
2000	242	1	0	0	0	0	0	0	0
2002	242	2	21	25	0	23	0	0	0
2004	242	3	17	26	0	24	0	0	0
2006	242	4	21	25	0	23	0	0	0
2008	243	1	17	26	0	24	0	0	0
2010	243	2	21	23	0	25	0	0	0
2012	243	3	19	21	0	26	0	0	0
2014	243	4	20	22	0	25	0	0	0
2016	244	1	21	23	0	26	0	0	0
2018	244	2	22	24	0	27	0	0	0
2020	244	3	21	25	0	28	0	0	0
2023	244	4.5	-21	-25	0	27	0	0	0
2024	245	1	-21	23	0	26	0	0	0
2025	245	1.5	-21	-23	0	25	0	0	0
2026	245	2	-21	-23	0	26	0	0	0
2028	245	3	-21	19	0	-26	0	0	0
2030	245	4	-21	-19	0	25	0	0	0
2031	245	4.5	-21	-19	0	24	0	0	0
2032	246	1	-21	23	0	25	0	0	0
2034	246	2	-21	-23	0	28	0	0	0
2036	246	3	21	0	0	-28	0	0	0
2037	246	3.5	-21	0	0	27	0	0	0
2038	246	4	-21	23	0	26	0	0	0
2039	246	4.5	20	-23	0	25	0	0	0
2040	247	1	19	-23	0	26	0	0	0
2041	247	1.5	18	22	0	-26	0	0	0
2042	247	2	19	21	0	25	0	0	0
2043	247	2.5	-19	-21	0	24	0	0	0
2044	247	3	-19	-21	0	23	0	0	0
2046	247	4	18	20	0	24	0	0	0
2047	247	4.5	17	19	0	-24	0	0	0
2048	248	1	18	20	0	-24	0	0	0
2050	248	2	-18	-20	0	23	0	0	0
2051	248	2.5	-18	19	0	-23	0	0	0
2052	248	3	17	21	0	24	0	0	0
2054	248	4	-17	24	0	-24	0	0	0
2055	248	4.5	18	-24	0	-24	0	0	0
2056	249	1	19	-24	0	-24	0	0	0
2057	249	1.5	-19	23	0	-24	0	0	0
2058	249	2	20	22	0	-24	0	0	0
2062	249	4	19	21	0	-24	0	0	0
2064	250	1	20	-21	0	-24	0	0	0
2066	250	2	-20	20	0	-24	0	0	0
2068	250	3	17	21	0	-24	0	0	0
2072	251	1	0	0	0	0	0	0	0
2072	251	1	17	0	28	24	24	0	33
2076	251	2	19	0	28	21	-24	0	33
2080	252	1	18	0	27	22	25	0	34
2083	252	1.75	-18	0	-27	23	-25	0	-34
2084	252	2	17	0	26	24	26	0	35
2085	252	2.25	-17	0	-26	25	-26	0	-35
2086	252	2.5	-17	0	-26	26	-26	0	-35
2087	252	2.75	-17	0	-26	-26	25	0	-35
2088	253	1	19	0	-26	-26	23	0	-35
2089	253	1.25	-19	0	-26	25	-23	0	-35
2090	253	1.5	-19	0	27	24	24	0	34
2091	253	1.75	-19	0	28	-24	-24	0	33
2092	253	2	18	0	29	-24	25	0	34
2094	253	2.5	-18	0	25	23	-25	0	-34
2096	254	1	17	0	26	24	21	0	33
2098	254	1.5	-17	0	-26	26	-21	0	35
2099	254	1.75	-17	0	27	-26	-21	0	-35
2100	254	2	-17	0	28	-26	0	0	-35
2101	254	2.25	-17	0	-28	25	0	0	34
2102	254	2.5	-17	0	29	24	0	0	33
2104	255	1	0	0	30	23	0	0	32
2106	255	1.5	0	0	26	24	28	0	33
2108	255	2	24	0	-26	-24	-28	0	-33
2109	255	2.25	-24	0	27	-24	27	0	32
2110	255	2.5	-24	0	28	24	26	0	31
2111	255	2.75	-24	0	29	-24	-26	0	-31
2112	256	1	21	0	30	25	25	0	30
2114	256	1.5	24	0	31	24	26	0	26
2116	256	2	-24	0	28	-24	-26	0	33
2117	256	2.25	-24	0	-28	25	25	0	-33
2118	256	2.5	24	0	-28	26	24	0	-33
2119	256	2.75	-24	0	-28	27	-24	0	-33
2120	257	1	21	0	0	28	23	0	32
2122	257	1.5	-21	0	25	-28	-23	0	-32
2123	257	1.75	22	0	-25	27	-23	0	-32
2124	257	2	23	0	-25	25	-23	0	-32
2126	257	2.5	21	0	28	-25	-23	0	31
2127	257	2.75	-21	0	-28	-25	-23	0	30
2128	258	1	25	0	-28	0	0	0	29
2130	258	1.5	-25	0	27	0	0	0	-29
2132	258	2	21	0	28	25	0	0	28
2136	259	1	19	0	30	26	21	0	-28
2138	259	1.5	21	0	-30	-26	-21	0	-28
2139	259	1.75	-21	0	-30	-26	22	0	-28
2140	259	2	-21	0	28	-26	23	0	0
2142	259	2.5	20	0	-28	25	24	0	0
2143	259	2.75	19	0	-28	24	-24	0	0
2144	260	1	18	0	27	25	-24	0	32
2146	260	1.5	-18	0	-27	-25	23	0	-32
2148	260	2	17	0	26	28	24	0	33
2152	261	1	-17	0	24	26	-24	0	-33
2154	261	1.5	-17	0	26	28	23	0	32
2155	261	1.75	-17	0	-26	-28	22	0	31
2156	261	2	0	0	-26	-28	21	0	30
2158	261	2.5	0	0	25	27	22	0	31
2159	261	2.75	0	0	24	26	-22	0	-31
2160	262	1	18	0	23	25	23	0	32
2163	262	1.75	-18	0	22	-25	-23	0	-32
2164	262	2	17	0	24	26	0	0	28
2166	262	2.5	-17	0	28	-26	19	0	31
2167	262	2.75	18	0	-28	-26	-19	0	-31
2168	263	1	19	0	-28	-26	-19	0	30
2169	263	1.25	-19	0	27	-26	20	0	-30
2170	263	1.5	17	0	26	-26	21	0	31
2171	263	1.75	-17	0	-26	-26	22	0	-31
2172	263	2	21	0	25	0	23	0	32
2174	263	2.5	-21	0	-25	0	-23	0	35
2175	263	2.75	22	0	-25	0	24	0	-35
2176	264	1	23	0	0	0	25	0	34
2178	264	1.5	21	0	28	0	-25	0	35
2180	264	2	25	0	27	0	-25	0	36
2183	264	2.75	-25	0	28	0	-25	0	-36
2184	265	1	18	0	29	0	0	0	0
2186	265	1.5	-18	0	-29	0	25	0	0
2187	265	1.75	19	0	-29	0	-25	0	0
2188	265	2	20	0	-29	0	-25	0	36
2190	265	2.5	18	0	-29	0	24	0	-36
2191	265	2.75	-18	0	-29	0	23	0	-36
2192	266	1	22	0	-29	26	22	0	-36
2194	266	1.5	-22	0	-29	-26	25	0	35
2195	266	1.75	-22	0	-29	-26	-25	0	34
2196	266	2	-22	0	-29	26	-25	0	33
2198	266	2.5	-22	0	-29	26	24	0	-33
2200	267	1	18	0	0	27	25	0	0
2202	267	1.5	-18	0	0	-27	27	0	32
2204	267	2	-18	0	29	25	-27	0	-32
2206	267	2.5	-18	0	-29	27	26	0	31
2207	267	2.75	-18	0	-29	-27	25	0	30
2208	268	1	0	0	-29	-27	24	0	29
2209	268	1.25	0	0	-29	26	-24	0	-29
2210	268	1.5	0	0	-29	27	25	0	32
2212	268	2	22	0	29	26	26	0	-32
2214	268	2.5	-22	0	-29	-26	-26	0	31
2216	269	1	18	0	27	25	0	0	32
2218	269	1.5	-18	0	-27	-25	0	0	34
2219	269	1.75	-18	0	26	-25	0	0	-34
2219.5	269	1.875	-18	0	25	-25	0	0	-34
2220	269	2	22	0	24	26	0	0	-34
2221	269	2.25	-22	0	-24	-26	0	0	33
2222	269	2.5	-22	0	-24	-26	0	0	33
2224	270	1	0	0	0	27	0	0	-33
2226	270	1.5	18	0	25	-27	0	0	32
2228	270	2	22	0	26	26	0	0	31
2230	270	2.5	21	0	-26	28	0	0	30
2231	270	2.75	-21	0	27	-28	0	0	-30
2232	271	1	19	0	28	-28	0	0	-30
2233	271	1.25	-19	0	29	27	0	0	-30
2234	271	1.5	-19	0	30	26	0	0	29
2235	271	1.75	-19	0	-30	-26	0	0	28
2236	271	2	23	0	-30	-26	0	0	27
2238	271	2.5	-23	0	23	25	0	0	-27
2240	272	1	19	0	0	26	0	0	26
2242	272	1.5	-19	0	30	-26	26	0	-26
2246	272	2.5	-19	0	30	-26	26	0	-26
2248	273	1	-19	0	30	-26	26	0	0
2250	273	1.5	-19	0	30	-26	26	0	0
2252	273	2	0	0	28	0	26	0	0
2254	273	2.5	19	0	-28	0	-26	0	35
2258	274	1.5	19	0	-28	26	-26	0	35
2260	274	2	19	0	0	-26	0	0	35
2262	274	2.5	19	0	0	26	0	0	35
2264	275	1	19	0	28	26	26	0	35
2266	275	1.5	-19	0	-28	26	-26	0	-35
2268	275	2	-19	0	28	26	26	0	33
2270	275	2.5	-19	0	28	-26	26	0	35
2273	276	1.25	0	0	-28	-26	25	0	34
2274	276	1.5	0	0	24	-26	24	0	33
2276	276	2	0	0	25	0	-24	0	32
2278	276	2.5	0	0	-25	0	23	0	-32
2280	277	1	0	0	24	26	24	0	33
2283	277	1.75	0	0	-24	-26	23	0	-33
2284	277	2	19	0	-24	26	21	0	-33
2286	277	2.5	-19	0	-24	26	-21	0	32
2287	277	2.75	-19	0	-24	-26	-21	0	31
2288	278	1	19	0	0	-26	-21	0	30
2290	278	1.5	19	0	0	25	-21	0	-30
2291	278	1.75	-19	0	0	24	-21	0	-30
2292	278	2	-19	0	0	23	0	0	0
2294	278	2.5	17	0	0	24	0	0	0
2296	279	1	18	0	0	-24	0	0	32
2298	279	1.5	-18	0	0	23	0	0	-32
2300	279	2	17	0	26	24	24	0	33
2302	279	2.5	-17	0	-26	-24	-24	0	33
2303	279	2.75	-17	0	27	-24	23	0	-33
2304	280	1	-17	0	28	-24	21	0	-33
2306	280	1.5	-17	0	29	-24	24	0	31
2308	280	2	0	0	28	0	-24	0	32
2310	280	2.5	0	0	-28	0	23	0	32
2312	281	1	0	0	28	26	24	0	31
2314	281	1.5	24	0	-28	-26	-24	0	-31
2316	281	2	23	0	-28	25	0	0	32
2318	281	2.5	24	0	-28	24	0	0	33
2320	282	1	21	0	-28	-24	0	0	-33
2321	282	1.25	-21	0	-28	-24	0	0	31
2322	282	1.5	-21	0	-28	23	0	0	32
2324	282	2	17	0	-28	24	24	0	31
2326	282	2.5	-17	0	-28	28	-24	0	33
2327	282	2.75	19	0	-28	-28	-24	0	-33
2328	283	1	18	0	0	27	25	0	34
2330	283	1.5	17	0	0	26	26	0	35
2333	283	2.25	-17	0	0	-26	24	0	33
2334	283	2.5	16	0	0	25	25	0	34
2336	284	1	17	0	28	26	24	0	33
2338	284	1.5	-17	0	-28	-26	26	0	-33
2339	284	1.75	-17	0	-28	24	-26	0	-33
2340	284	2	0	0	27	25	27	0	32
2342	284	2.5	0	0	26	24	28	0	33
2345	285	1.25	0	0	-26	-24	26	0	31
2346	285	1.5	0	0	25	23	27	0	32
2348	285	2	17	0	26	24	26	0	31
