**absq	**bar	**beat	**b7	**b7
301	38	2.25	28	0
302	38	2.5	28	0
304	39	1	27	0
305	39	1.25	27	0
306	39	1.5	26	0
308	39	2	26	0
310	39	2.5	0	33
311	39	2.75	29	-33
313	40	1.25	30	35
314	40	1.5	31	35
316	40	2	29	34
317	40	2.25	29	34
318	40	2.5	-29	33
319	40	2.75	28	-33
320	41	1	29	33
322	41	1.5	31	33
326	41	2.5	30	33
328	42	1	30	32
330	42	1.5	-30	32
331	42	1.75	-30	32
332	42	2	30	33
334	42	2.5	31	33
335	42	2.75	-31	36
336	43	1	32	-36
337	43	1.25	29	34
338	43	1.5	32	0
339	43	1.75	-32	32
340	43	2	30	-32
341	43	2.25	-30	35
343	43	2.75	26	33
344	44	1	29	0
345	44	1.25	-29	29
346	44	1.5	27	-29
347	44	1.75	-27	32
348	44	2	28	-32
349	44	2.25	-28	30
349.5	44	2.375	29	-30
350	44	2.5	30	-30
351	44	2.75	-30	33
352	45	1	29	-33
353	45	1.25	-29	32
354	45	1.5	0	32
357	45	2.25	26	-32
358	45	2.5	29	31
360	46	1	27	32
*-	*-	*-	*-	*-
