**absq	**bar	**beat	**b7	**b7
153.75	39	2.75	-21	29
154	39	3	-21	30
154.25	39	3.25	-21	31
154.5	39	3.5	-21	32
154.75	39	3.75	-21	33
155	39	4	-21	34
155.25	39	4.25	-21	35
155.5	39	4.5	-21	36
155.75	39	4.75	-21	37
156	40	1	22	38
158	40	3	24	-38
160	41	1	24	0
161	41	2	-24	38
161.25	41	2.25	-24	37
161.5	41	2.5	-24	38
161.75	41	2.75	-24	35
162	41	3	-24	36
162.25	41	3.25	-24	35
162.5	41	3.5	-24	36
162.75	41	3.75	-24	33
163	41	4	-24	34
163.25	41	4.25	-24	33
163.5	41	4.5	-24	34
163.75	41	4.75	-24	32
164	42	1	17	0
164.5	42	1.5	-17	33
164.75	42	1.75	-17	32
165	42	2	-17	34
165.25	42	2.25	-17	33
165.5	42	2.5	-17	35
165.75	42	2.75	-17	34
166	42	3	17	35
168	43	1	20	34
172	44	1	24	33
173	44	2	-24	33
174	44	3	-24	33
176	45	1	24	-33
177	45	2	-24	34
177.5	45	2.5	-24	33
178	45	3	-24	35
179.5	45	4.5	-24	35
180	46	1	22	35
181	46	2	-22	36
182	46	3	23	35
182.5	46	3.5	-23	36
182.75	46	3.75	-23	37
183	46	4	25	34
184	47	1	26	35
185.5	47	2.5	-26	36
185.75	47	2.75	-26	37
186	47	3	-26	36
187.5	47	4.5	-26	35
188	48	1	25	36
192	49	1	25	0
192.5	49	1.5	-25	34
193	49	2	-25	34
194.5	49	3.5	-25	33
195	49	4	-25	33
195.75	49	4.75	-25	32
196	50	1	23	32
196.75	50	1.75	-23	32
197	50	2	-23	35
198	50	3	-23	32
198.25	50	3.25	-23	33
198.5	50	3.5	-23	34
198.75	50	3.75	-23	35
199	50	4	-23	36
199.25	50	4.25	-23	35
199.5	50	4.5	-23	35
199.75	50	4.75	-23	34
200	51	1	23	35
200.25	51	1.25	-23	31
200.5	51	1.5	-23	32
200.75	51	1.75	-23	33
201	51	2	-23	34
201.25	51	2.25	-23	33
201.5	51	2.5	-23	33
201.75	51	2.75	-23	32
202	51	3	22	33
202.25	51	3.25	-22	29
202.5	51	3.5	-22	30
202.75	51	3.75	-22	31
203	51	4	-22	32
203.25	51	4.25	-22	31
203.5	51	4.5	-22	31
203.75	51	4.75	-22	30
204	52	1	22	31
204.25	52	1.25	-22	32
204.5	52	1.5	-22	33
204.75	52	1.75	-22	34
205	52	2	-22	35
205.25	52	2.25	-22	34
205.5	52	2.5	-22	34
205.75	52	2.75	-22	33
206	52	3	-22	34
208	53	1	22	0
209	53	2	-22	34
209.5	53	2.5	-22	35
210	53	3	-22	36
210.5	53	3.5	-22	33
211	53	4	-22	34
211.5	53	4.5	-22	31
212	54	1	22	32
214	54	3	15	-32
215	54	4	-15	31
216	55	1	18	32
220	56	1	24	35
221	56	2	-24	35
222	56	3	-24	35
224	57	1	24	-35
225	57	2	-24	34
225.5	57	2.5	-24	33
226	57	3	-24	35
227.5	57	4.5	-24	35
228	58	1	22	35
229	58	2	-22	36
230	58	3	21	37
230.5	58	3.5	-21	36
231	58	4	-21	36
232	59	1	25	-36
232.5	59	1.5	-25	37
232.75	59	1.75	-25	38
233	59	2	-25	34
233.5	59	2.5	-25	35
233.75	59	2.75	-25	36
234	59	3	-25	37
234.5	59	3.5	-25	36
235.5	59	4.5	-25	37
235.75	59	4.75	-25	38
236	60	1	18	36
240	61	1	25	0
240.5	61	1.5	-25	37
241	61	2	-25	37
241.75	61	2.75	-25	36
242	61	3	-25	36
243.5	61	4.5	-25	35
244	62	1	23	35
244.75	62	1.75	-23	34
245	62	2	-23	34
246	62	3	-23	32
246.25	62	3.25	-23	31
246.5	62	3.5	-23	32
246.75	62	3.75	-23	33
247	62	4	-23	34
247.25	62	4.25	-23	35
247.5	62	4.5	-23	34
247.75	62	4.75	-23	35
248	63	1	-23	36
248.25	63	1.25	-23	35
248.5	63	1.5	-23	35
248.75	63	1.75	-23	34
249	63	2	-23	35
249.25	63	2.25	-23	31
249.5	63	2.5	-23	32
249.75	63	2.75	-23	33
250	63	3	23	32
250.25	63	3.25	-23	31
250.5	63	3.5	-23	32
250.75	63	3.75	-23	33
251	63	4	-23	34
251.25	63	4.25	-23	33
251.5	63	4.5	-23	33
251.75	63	4.75	-23	32
252	64	1	22	33
252.25	64	1.25	-22	29
252.5	64	1.5	-22	30
252.75	64	1.75	-22	31
253	64	2	-22	30
253.25	64	2.25	-22	29
253.5	64	2.5	-22	30
253.75	64	2.75	-22	31
254	64	3	22	32
254.25	64	3.25	-22	31
254.5	64	3.5	-22	31
254.75	64	3.75	-22	30
255	64	4	-22	31
255.25	64	4.25	-22	30
255.5	64	4.5	-22	31
255.75	64	4.75	-22	32
256	65	1	22	33
256.25	65	1.25	-22	34
256.5	65	1.5	-22	33
256.75	65	1.75	-22	34
257	65	2	-22	35
257.25	65	2.25	-22	34
257.5	65	2.5	-22	34
257.75	65	2.75	-22	33
258	65	3	-22	34
260	66	1	22	0
261	66	2	-22	34
261.25	66	2.25	-22	33
261.5	66	2.5	-22	34
261.75	66	2.75	-22	35
262	66	3	-22	36
262.25	66	3.25	-22	33
262.5	66	3.5	-22	33
262.75	66	3.75	-22	34
263	66	4	-22	31
264	67	1	22	32
266	67	3	15	-32
267	67	4	-15	31
268	68	1	18	32
*-	*-	*-	*-	*-
